Match ID,Match Data,Year,season Round,Home Team,Visitor Team,Home Team Goal Scored,Visitor team goal Scored,Home team Brazil's State,Visitor team Brazil's State
2017.37.0368,26/11/2017,2017,37,Flamengo,Santos,1,2,RJ,SP
2017.37.0369,26/11/2017,2017,37,Bahia,Chapecoense,0,1,BH,SC
2017.37.0370,27/11/2017,2017,37,Palmeiras,Botafogo-RJ,2,0,SP,RJ
2017.38.0371,3/12/2017,2017,38,Chapecoense,Coritiba,2,1,SC,PR
2017.38.0372,3/12/2017,2017,38,Vitória,Flamengo,1,2,ES,RJ
2017.38.0373,3/12/2017,2017,38,São Paulo,Bahia,1,1,SP,BH
2017.38.0374,3/12/2017,2017,38,Santos,Avaí,1,1,SP,SC
2017.38.0375,3/12/2017,2017,38,Athletico-PR,Palmeiras,3,0,PR,SP
2017.38.0376,3/12/2017,2017,38,Botafogo-RJ,Cruzeiro,2,2,RJ,MG
2017.38.0377,3/12/2017,2017,38,Sport,Corinthians,1,0,PE,SP
2017.38.0378,3/12/2017,2017,38,Atlético-GO,Fluminense,1,1,GO,RJ
2017.38.0379,3/12/2017,2017,38,Atlético-MG,Grêmio,4,3,MG,RS
2017.38.0380,3/12/2017,2017,38,Vasco,Ponte Preta,2,1,RJ,SP
2018.01.0001,14/04/2018,2018,1,Cruzeiro,Grêmio,0,1,MG,RS
2018.01.0002,14/04/2018,2018,1,Vitória,Flamengo,2,2,BA,RJ
2018.01.0003,15/04/2018,2018,1,Santos,Ceará,2,0,SP,CE
2018.01.0004,15/04/2018,2018,1,América-MG,Sport,3,0,MG,PE
2018.01.0005,15/04/2018,2018,1,Vasco,Atlético-MG,2,1,RJ,MG
2018.01.0006,15/04/2018,2018,1,Corinthians,Fluminense,2,1,SP,RJ
2018.01.0007,15/04/2018,2018,1,Internacional,Bahia,2,0,RS,BA
2018.01.0008,15/04/2018,2018,1,Athletico-PR,Chapecoense,5,1,PR,SC
2018.01.0009,17/04/2018,2018,1,Botafogo-RJ,Palmeiras,1,1,RJ,SP
2018.01.0010,17/04/2018,2018,1,São Paulo,Paraná,1,0,SP,PR
2018.02.0011,21/04/2018,2018,2,Bahia,Santos,1,0,BA,SP
2018.02.0012,21/04/2018,2018,2,Flamengo,América-MG,2,0,RJ,MG
2018.02.0013,22/04/2018,2018,2,Paraná,Corinthians,0,4,PR,SP
2018.02.0014,22/04/2018,2018,2,Atlético-MG,Vitória,2,1,MG,BA
2018.02.0015,22/04/2018,2018,2,Chapecoense,Vasco,1,1,SC,RJ
2018.02.0016,22/04/2018,2018,2,Fluminense,Cruzeiro,1,0,RJ,MG
2018.02.0017,22/04/2018,2018,2,Ceará,São Paulo,0,0,CE,SP
2018.02.0018,22/04/2018,2018,2,Palmeiras,Internacional,1,0,SP,RS
2018.02.0019,22/04/2018,2018,2,Grêmio,Athletico-PR,0,0,RS,PR
2018.02.0020,24/04/2018,2018,2,Sport,Botafogo-RJ,1,1,PE,RJ
2018.03.0021,28/04/2018,2018,3,Botafogo-RJ,Grêmio,2,1,RJ,RS
2018.03.0022,29/04/2018,2018,3,Atlético-MG,Corinthians,1,0,MG,SP
2018.03.0023,29/04/2018,2018,3,Paraná,Sport,1,2,PR,PE
2018.03.0024,29/04/2018,2018,3,Bahia,Athletico-PR,0,0,BA,PR
2018.03.0025,29/04/2018,2018,3,Fluminense,São Paulo,1,1,RJ,SP
2018.03.0026,29/04/2018,2018,3,Ceará,Flamengo,0,3,CE,RJ
2018.03.0027,29/04/2018,2018,3,Palmeiras,Chapecoense,0,0,SP,SC
2018.03.0028,29/04/2018,2018,3,Internacional,Cruzeiro,0,0,RS,MG
2018.03.0029,1/5/2018,2018,3,América-MG,Vitória,2,1,MG,BA
2018.03.0030,28/09/2018,2018,3,Santos,Vasco,1,1,SP,RJ
2018.04.0031,5/5/2018,2018,4,Vasco,América-MG,4,1,RJ,MG
2018.04.0032,5/5/2018,2018,4,São Paulo,Atlético-MG,2,2,SP,MG
2018.04.0033,6/5/2018,2018,4,Corinthians,Ceará,1,1,SP,CE
2018.04.0034,6/5/2018,2018,4,Cruzeiro,Botafogo-RJ,1,0,MG,RJ
2018.04.0035,6/5/2018,2018,4,Athletico-PR,Palmeiras,1,3,PR,SP
2018.04.0036,6/5/2018,2018,4,Vitória,Fluminense,1,2,BA,RJ
2018.04.0037,6/5/2018,2018,4,Flamengo,Internacional,2,0,RJ,RS
2018.04.0038,6/5/2018,2018,4,Sport,Bahia,2,0,PE,BA
2018.04.0039,6/5/2018,2018,4,Grêmio,Santos,5,1,RS,SP
2018.04.0040,8/5/2018,2018,4,Chapecoense,Paraná,1,1,SC,PR
2018.05.0041,12/5/2018,2018,5,Grêmio,Internacional,0,0,RS,RS
2018.05.0042,13/05/2018,2018,5,Cruzeiro,Sport,2,0,MG,PE
2018.05.0043,13/05/2018,2018,5,Athletico-PR,Atlético-MG,1,2,PR,MG
2018.05.0044,13/05/2018,2018,5,Chapecoense,Flamengo,3,2,SC,RJ
2018.05.0045,13/05/2018,2018,5,Bahia,São Paulo,2,2,BA,SP
2018.05.0046,13/05/2018,2018,5,Vasco,Vitória,2,3,RJ,BA
2018.05.0047,13/05/2018,2018,5,Corinthians,Palmeiras,1,0,SP,SP
2018.05.0048,13/05/2018,2018,5,Santos,Paraná,3,1,SP,PR
2018.05.0049,15/05/2018,2018,5,Botafogo-RJ,Fluminense,2,1,RJ,RJ
2018.05.0050,15/05/2018,2018,5,Ceará,América-MG,2,2,CE,MG
2018.06.0051,19/05/2018,2018,6,Atlético-MG,Cruzeiro,1,0,MG,MG
2018.06.0052,19/05/2018,2018,6,Flamengo,Vasco,1,1,RJ,RJ
2018.06.0053,20/05/2018,2018,6,Palmeiras,Bahia,3,0,SP,BA
2018.06.0054,20/05/2018,2018,6,Vitória,Ceará,2,1,BA,CE
2018.06.0055,20/05/2018,2018,6,Paraná,Grêmio,0,0,PR,RS
2018.06.0056,20/05/2018,2018,6,América-MG,Botafogo-RJ,1,0,MG,RJ
2018.06.0057,20/05/2018,2018,6,São Paulo,Santos,1,0,SP,SP
2018.06.0058,20/05/2018,2018,6,Sport,Corinthians,1,1,PE,SP
2018.06.0059,20/05/2018,2018,6,Fluminense,Athletico-PR,2,0,RJ,PR
2018.06.0060,22/05/2018,2018,6,Internacional,Chapecoense,3,0,RS,SC
2018.07.0061,26/05/2018,2018,7,Fluminense,Chapecoense,3,1,RJ,SC
2018.07.0062,26/05/2018,2018,7,Palmeiras,Sport,2,3,SP,PE
2018.07.0063,27/05/2018,2018,7,Atlético-MG,Flamengo,0,1,MG,RJ
2018.07.0064,27/05/2018,2018,7,Paraná,Athletico-PR,0,0,PR,PR
2018.07.0065,27/05/2018,2018,7,Bahia,Vasco,3,0,BA,RJ
2018.07.0066,27/05/2018,2018,7,Botafogo-RJ,Vitória,1,1,RJ,BA
2018.07.0067,27/05/2018,2018,7,Santos,Cruzeiro,0,1,SP,MG
2018.07.0068,27/05/2018,2018,7,Internacional,Corinthians,2,1,RS,SP
2018.07.0069,27/05/2018,2018,7,América-MG,São Paulo,1,3,MG,SP
2018.07.0070,27/05/2018,2018,7,Ceará,Grêmio,0,1,CE,RS
2018.08.0071,30/05/2018,2018,8,Vitória,Internacional,2,3,BA,RS
2018.08.0072,30/05/2018,2018,8,Vasco,Paraná,1,0,RJ,PR
2018.08.0073,30/05/2018,2018,8,Sport,Atlético-MG,3,2,PE,MG
2018.08.0074,31/05/2018,2018,8,Chapecoense,Ceará,2,0,SC,CE
2018.08.0075,31/05/2018,2018,8,São Paulo,Botafogo-RJ,3,2,SP,RJ
2018.08.0076,31/05/2018,2018,8,Cruzeiro,Palmeiras,1,0,MG,SP
2018.08.0077,31/05/2018,2018,8,Grêmio,Fluminense,0,0,RS,RJ
2018.08.0078,31/05/2018,2018,8,Flamengo,Bahia,2,0,RJ,BA
2018.08.0079,31/05/2018,2018,8,Corinthians,América-MG,1,0,SP,MG
2018.08.0080,1/6/2018,2018,8,Athletico-PR,Santos,2,0,PR,SP
2018.09.0081,2/6/2018,2018,9,Atlético-MG,Chapecoense,3,3,MG,SC
2018.09.0082,2/6/2018,2018,9,Internacional,Sport,0,0,RS,PE
2018.09.0083,2/6/2018,2018,9,Vasco,Botafogo-RJ,1,2,RJ,RJ
2018.09.0084,3/6/2018,2018,9,Palmeiras,São Paulo,3,1,SP,SP
2018.09.0085,3/6/2018,2018,9,América-MG,Athletico-PR,3,1,MG,PR
2018.09.0086,3/6/2018,2018,9,Bahia,Grêmio,0,2,BA,RS
2018.09.0087,3/6/2018,2018,9,Flamengo,Corinthians,1,0,RJ,SP
2018.09.0088,3/6/2018,2018,9,Santos,Vitória,5,2,SP,BA
2018.09.0089,3/6/2018,2018,9,Ceará,Cruzeiro,0,1,CE,MG
2018.09.0090,5/6/2018,2018,9,Paraná,Fluminense,2,1,PR,RJ
2018.10.0091,6/6/2018,2018,10,São Paulo,Internacional,0,0,SP,RS
2018.10.0092,6/6/2018,2018,10,Vitória,Chapecoense,1,0,BA,SC
2018.10.0093,6/6/2018,2018,10,Botafogo-RJ,Ceará,0,0,RJ,CE
2018.10.0094,7/6/2018,2018,10,Sport,Athletico-PR,1,0,PE,PR
2018.10.0095,7/6/2018,2018,10,Corinthians,Santos,1,1,SP,SP
2018.10.0096,7/6/2018,2018,10,Cruzeiro,Vasco,1,1,MG,RJ
2018.10.0097,7/6/2018,2018,10,Grêmio,Palmeiras,0,2,RS,SP
2018.10.0098,8/6/2018,2018,10,Paraná,Bahia,1,0,PR,BA
2018.10.0099,8/6/2018,2018,10,Fluminense,Flamengo,0,2,RJ,RJ
2018.10.0100,8/6/2018,2018,10,América-MG,Atlético-MG,1,3,MG,MG
2018.11.0101,9/6/2018,2018,11,Athletico-PR,São Paulo,0,1,PR,SP
2018.11.0102,9/6/2018,2018,11,Chapecoense,Cruzeiro,2,0,SC,MG
2018.11.0103,9/6/2018,2018,11,Vasco,Sport,3,2,RJ,PE
2018.11.0104,10/6/2018,2018,11,Corinthians,Vitória,0,0,SP,BA
2018.11.0105,10/6/2018,2018,11,Atlético-MG,Fluminense,5,2,MG,RJ
2018.11.0106,10/6/2018,2018,11,Bahia,Botafogo-RJ,3,3,BA,RJ
2018.11.0107,10/6/2018,2018,11,Ceará,Palmeiras,2,2,CE,SP
2018.11.0108,10/6/2018,2018,11,Grêmio,América-MG,1,0,RS,MG
2018.11.0109,10/6/2018,2018,11,Flamengo,Paraná,2,0,RJ,PR
2018.11.0110,10/6/2018,2018,11,Santos,Internacional,1,2,SP,RS
2018.12.0111,13/06/2018,2018,12,São Paulo,Vitória,3,0,SP,BA
2018.12.0112,13/06/2018,2018,12,América-MG,Chapecoense,0,0,MG,SC
2018.12.0113,13/06/2018,2018,12,Fluminense,Santos,0,1,RJ,SP
2018.12.0114,13/06/2018,2018,12,Paraná,Cruzeiro,1,1,PR,MG
2018.12.0115,13/06/2018,2018,12,Sport,Grêmio,0,0,PE,RS
2018.12.0116,14/06/2018,2018,12,Botafogo-RJ,Athletico-PR,2,0,RJ,PR
2018.12.0117,14/06/2018,2018,12,Palmeiras,Flamengo,1,1,SP,RJ
2018.12.0118,14/06/2018,2018,12,Atlético-MG,Ceará,2,1,MG,CE
2018.12.0119,14/06/2018,2018,12,Bahia,Corinthians,1,0,BA,SP
2018.12.0120,14/06/2018,2018,12,Internacional,Vasco,3,1,RS,RJ
2018.13.0121,18/07/2018,2018,13,Ceará,Sport,1,0,CE,PE
2018.13.0122,19/07/2018,2018,13,Vitória,Paraná,1,0,BA,PR
2018.13.0123,19/07/2018,2018,13,Flamengo,São Paulo,0,1,RJ,SP
2018.13.0124,19/07/2018,2018,13,Corinthians,Botafogo-RJ,2,0,SP,RJ
2018.13.0125,19/07/2018,2018,13,Grêmio,Atlético-MG,2,0,RS,MG
2018.13.0126,19/07/2018,2018,13,Cruzeiro,América-MG,3,1,MG,MG
2018.13.0127,19/07/2018,2018,13,Chapecoense,Bahia,1,1,SC,BA
2018.13.0128,20/07/2018,2018,13,Vasco,Fluminense,1,1,RJ,RJ
2018.13.0129,20/07/2018,2018,13,Santos,Palmeiras,1,1,SP,SP
2018.13.0130,20/07/2018,2018,13,Athletico-PR,Internacional,2,2,PR,RS
2018.14.0131,21/07/2018,2018,14,Flamengo,Botafogo-RJ,2,0,RJ,RJ
2018.14.0132,22/07/2018,2018,14,São Paulo,Corinthians,3,1,SP,SP
2018.14.0133,22/07/2018,2018,14,Paraná,América-MG,1,0,PR,MG
2018.14.0134,22/07/2018,2018,14,Bahia,Vitória,4,1,BA,BA
2018.14.0135,22/07/2018,2018,14,Vasco,Grêmio,1,0,RJ,RS
2018.14.0136,22/07/2018,2018,14,Sport,Fluminense,1,2,PE,RJ
2018.14.0137,22/07/2018,2018,14,Palmeiras,Atlético-MG,3,2,SP,MG
2018.14.0138,22/07/2018,2018,14,Cruzeiro,Athletico-PR,2,1,MG,PR
2018.14.0139,22/07/2018,2018,14,Chapecoense,Santos,0,0,SC,SP
2018.14.0140,24/07/2018,2018,14,Internacional,Ceará,1,0,RS,CE
2018.15.0141,25/07/2018,2018,15,Fluminense,Palmeiras,1,0,RJ,SP
2018.15.0142,26/07/2018,2018,15,Atlético-MG,Paraná,2,0,MG,PR
2018.15.0143,26/07/2018,2018,15,Santos,Flamengo,1,1,SP,RJ
2018.15.0144,26/07/2018,2018,15,Corinthians,Cruzeiro,2,0,SP,MG
2018.15.0145,26/07/2018,2018,15,Vitória,Sport,1,0,BA,PE
2018.15.0146,26/07/2018,2018,15,Botafogo-RJ,Chapecoense,1,0,RJ,SC
2018.15.0147,26/07/2018,2018,15,Grêmio,São Paulo,2,1,RS,SP
2018.15.0148,27/07/2018,2018,15,América-MG,Internacional,2,1,MG,RS
2018.15.0149,29/08/2018,2018,15,Athletico-PR,Vasco,1,0,PR,RJ
2018.15.0150,29/08/2018,2018,15,Ceará,Bahia,0,2,CE,BA
2018.16.0151,28/07/2018,2018,16,Ceará,Fluminense,1,0,CE,RJ
2018.16.0152,29/07/2018,2018,16,Vasco,Corinthians,1,4,RJ,SP
2018.16.0153,29/07/2018,2018,16,Palmeiras,Paraná,3,0,SP,PR
2018.16.0154,29/07/2018,2018,16,Cruzeiro,São Paulo,0,2,MG,SP
2018.16.0155,29/07/2018,2018,16,Athletico-PR,Vitória,4,0,PR,BA
2018.16.0156,29/07/2018,2018,16,Flamengo,Sport,4,1,RJ,PE
2018.16.0157,29/07/2018,2018,16,Internacional,Botafogo-RJ,3,0,RS,RJ
2018.16.0158,29/07/2018,2018,16,Chapecoense,Grêmio,1,1,SC,RS
2018.16.0159,29/07/2018,2018,16,Santos,América-MG,0,1,SP,MG
2018.16.0160,31/07/2018,2018,16,Bahia,Atlético-MG,2,2,BA,MG
2018.17.0161,4/8/2018,2018,17,Botafogo-RJ,Santos,0,0,RJ,SP
2018.17.0162,4/8/2018,2018,17,Grêmio,Flamengo,2,0,RS,RJ
2018.17.0163,5/8/2018,2018,17,Corinthians,Athletico-PR,0,0,SP,PR
2018.17.0164,5/8/2018,2018,17,Paraná,Ceará,0,1,PR,CE
2018.17.0165,5/8/2018,2018,17,América-MG,Palmeiras,0,0,MG,SP
2018.17.0166,5/8/2018,2018,17,Vitória,Cruzeiro,1,1,BA,MG
2018.17.0167,5/8/2018,2018,17,São Paulo,Vasco,2,1,SP,RJ
2018.17.0168,5/8/2018,2018,17,Fluminense,Bahia,1,1,RJ,BA
2018.17.0169,5/8/2018,2018,17,Sport,Chapecoense,1,1,PE,SC
2018.17.0170,7/8/2018,2018,17,Atlético-MG,Internacional,0,1,MG,RS
2018.18.0171,11/8/2018,2018,18,Ceará,Athletico-PR,0,0,CE,PR
2018.18.0172,11/8/2018,2018,18,Bahia,América-MG,1,0,BA,MG
2018.18.0173,12/8/2018,2018,18,Atlético-MG,Santos,3,1,MG,SP
2018.18.0174,12/8/2018,2018,18,Paraná,Botafogo-RJ,1,1,PR,RJ
2018.18.0175,12/8/2018,2018,18,Chapecoense,Corinthians,2,1,SC,SP
2018.18.0176,12/8/2018,2018,18,Flamengo,Cruzeiro,1,0,RJ,MG
2018.18.0177,12/8/2018,2018,18,Sport,São Paulo,1,3,PE,SP
2018.18.0178,12/8/2018,2018,18,Palmeiras,Vasco,1,0,SP,RJ
2018.18.0179,12/8/2018,2018,18,Grêmio,Vitória,4,0,RS,BA
2018.18.0180,14/08/2018,2018,18,Fluminense,Internacional,0,3,RJ,RS
2018.19.0181,18/08/2018,2018,19,Santos,Sport,3,0,SP,PE
2018.19.0182,18/08/2018,2018,19,Corinthians,Grêmio,0,1,SP,RS
2018.19.0183,19/08/2018,2018,19,Athletico-PR,Flamengo,3,0,PR,RJ
2018.19.0184,19/08/2018,2018,19,Internacional,Paraná,1,0,RS,PR
2018.19.0185,19/08/2018,2018,19,Cruzeiro,Bahia,1,1,MG,BA
2018.19.0186,19/08/2018,2018,19,Vitória,Palmeiras,0,3,BA,SP
2018.19.0187,19/08/2018,2018,19,Botafogo-RJ,Atlético-MG,0,3,RJ,MG
2018.19.0188,19/08/2018,2018,19,América-MG,Fluminense,0,0,MG,RJ
2018.19.0189,19/08/2018,2018,19,São Paulo,Chapecoense,2,0,SP,SC
2018.19.0190,21/08/2018,2018,19,Vasco,Ceará,1,1,RJ,CE
2018.20.0191,8/8/2018,2018,20,Ceará,Santos,1,1,CE,SP
2018.20.0192,22/08/2018,2018,20,Paraná,São Paulo,1,1,PR,SP
2018.20.0193,22/08/2018,2018,20,Bahia,Internacional,0,1,BA,RS
2018.20.0194,23/08/2018,2018,20,Sport,América-MG,0,2,PE,MG
2018.20.0195,23/08/2018,2018,20,Palmeiras,Botafogo-RJ,2,0,SP,RJ
2018.20.0196,23/08/2018,2018,20,Fluminense,Corinthians,1,0,RJ,SP
2018.20.0197,23/08/2018,2018,20,Grêmio,Cruzeiro,1,1,RS,MG
2018.20.0198,23/08/2018,2018,20,Flamengo,Vitória,1,0,RJ,BA
2018.20.0199,24/08/2018,2018,20,Atlético-MG,Vasco,0,0,MG,RJ
2018.20.0200,14/09/2018,2018,20,Chapecoense,Athletico-PR,2,1,SC,PR
2018.21.0201,25/08/2018,2018,21,Santos,Bahia,2,0,SP,BA
2018.21.0202,25/08/2018,2018,21,Athletico-PR,Grêmio,2,1,PR,RS
2018.21.0203,25/08/2018,2018,21,Corinthians,Paraná,1,0,SP,PR
2018.21.0204,26/08/2018,2018,21,Cruzeiro,Fluminense,2,1,MG,RJ
2018.21.0205,26/08/2018,2018,21,Botafogo-RJ,Sport,2,0,RJ,PE
2018.21.0206,26/08/2018,2018,21,São Paulo,Ceará,1,0,SP,CE
2018.21.0207,26/08/2018,2018,21,América-MG,Flamengo,2,2,MG,RJ
2018.21.0208,26/08/2018,2018,21,Vitória,Atlético-MG,1,0,BA,MG
2018.21.0209,26/08/2018,2018,21,Internacional,Palmeiras,0,0,RS,SP
2018.21.0210,26/08/2018,2018,21,Vasco,Chapecoense,3,1,RJ,SC
2018.22.0211,1/9/2018,2018,22,Vitória,América-MG,1,0,BA,MG
2018.22.0212,1/9/2018,2018,22,Grêmio,Botafogo-RJ,4,0,RS,RJ
2018.22.0213,1/9/2018,2018,22,Vasco,Santos,0,3,RJ,SP
2018.22.0214,2/9/2018,2018,22,Corinthians,Atlético-MG,1,1,SP,MG
2018.22.0215,2/9/2018,2018,22,Flamengo,Ceará,0,1,RJ,CE
2018.22.0216,2/9/2018,2018,22,Athletico-PR,Bahia,2,0,PR,BA
2018.22.0217,2/9/2018,2018,22,São Paulo,Fluminense,1,1,SP,RJ
2018.22.0218,2/9/2018,2018,22,Sport,Paraná,1,0,PE,PR
2018.22.0219,2/9/2018,2018,22,Cruzeiro,Internacional,0,0,MG,RS
2018.22.0220,2/9/2018,2018,22,Chapecoense,Palmeiras,1,2,SC,SP
2018.23.0221,5/9/2018,2018,23,Bahia,Sport,2,0,BA,PE
2018.23.0222,5/9/2018,2018,23,Botafogo-RJ,Cruzeiro,1,1,RJ,MG
2018.23.0223,6/9/2018,2018,23,Ceará,Corinthians,2,1,CE,SP
2018.23.0224,6/9/2018,2018,23,Paraná,Chapecoense,1,1,PR,SC
2018.23.0225,6/9/2018,2018,23,Palmeiras,Athletico-PR,2,0,SP,PR
2018.23.0226,6/9/2018,2018,23,Atlético-MG,São Paulo,1,0,MG,SP
2018.23.0227,6/9/2018,2018,23,Internacional,Flamengo,2,1,RS,RJ
2018.23.0228,6/9/2018,2018,23,Fluminense,Vitória,0,0,RJ,BA
2018.23.0229,6/9/2018,2018,23,Santos,Grêmio,0,0,SP,RS
2018.23.0230,7/9/2018,2018,23,América-MG,Vasco,2,1,MG,RJ
2018.24.0231,8/9/2018,2018,24,Sport,Cruzeiro,0,0,PE,MG
2018.24.0232,8/9/2018,2018,24,São Paulo,Bahia,1,0,SP,BA
2018.24.0233,9/9/2018,2018,24,Flamengo,Chapecoense,2,0,RJ,SC
2018.24.0234,9/9/2018,2018,24,América-MG,Ceará,0,0,MG,CE
2018.24.0235,9/9/2018,2018,24,Fluminense,Botafogo-RJ,1,0,RJ,RJ
2018.24.0236,9/9/2018,2018,24,Palmeiras,Corinthians,1,0,SP,SP
2018.24.0237,9/9/2018,2018,24,Internacional,Grêmio,1,0,RS,RS
2018.24.0238,9/9/2018,2018,24,Paraná,Santos,0,2,PR,SP
2018.24.0239,9/9/2018,2018,24,Vitória,Vasco,1,0,BA,RJ
2018.24.0240,11/9/2018,2018,24,Atlético-MG,Athletico-PR,3,1,MG,PR
2018.25.0241,15/09/2018,2018,25,Ceará,Vitória,2,0,CE,BA
2018.25.0242,15/09/2018,2018,25,Grêmio,Paraná,2,0,RS,PR
2018.25.0243,15/09/2018,2018,25,Vasco,Flamengo,1,1,RJ,RJ
2018.25.0244,16/09/2018,2018,25,Botafogo-RJ,América-MG,1,0,RJ,MG
2018.25.0245,16/09/2018,2018,25,Cruzeiro,Atlético-MG,0,0,MG,MG
2018.25.0246,16/09/2018,2018,25,Athletico-PR,Fluminense,3,1,PR,RJ
2018.25.0247,16/09/2018,2018,25,Bahia,Palmeiras,1,1,BA,SP
2018.25.0248,16/09/2018,2018,25,Santos,São Paulo,0,0,SP,SP
2018.25.0249,16/09/2018,2018,25,Corinthians,Sport,2,1,SP,PE
2018.25.0250,18/09/2018,2018,25,Chapecoense,Internacional,2,1,SC,RS
2018.26.0251,22/09/2018,2018,26,São Paulo,América-MG,1,1,SP,MG
2018.26.0252,23/09/2018,2018,26,Grêmio,Ceará,3,2,RS,CE
2018.26.0253,23/09/2018,2018,26,Athletico-PR,Paraná,3,0,PR,PR
2018.26.0254,23/09/2018,2018,26,Flamengo,Atlético-MG,2,1,RJ,MG
2018.26.0255,23/09/2018,2018,26,Corinthians,Internacional,1,1,SP,RS
2018.26.0256,23/09/2018,2018,26,Vitória,Botafogo-RJ,3,4,BA,RJ
2018.26.0257,23/09/2018,2018,26,Sport,Palmeiras,0,1,PE,SP
2018.26.0258,23/09/2018,2018,26,Cruzeiro,Santos,2,1,MG,SP
2018.26.0259,25/09/2018,2018,26,Chapecoense,Fluminense,1,2,SC,RJ
2018.26.0260,25/09/2018,2018,26,Vasco,Bahia,2,1,RJ,BA
2018.27.0261,29/09/2018,2018,27,Fluminense,Grêmio,0,1,RJ,RS
2018.27.0262,29/09/2018,2018,27,América-MG,Corinthians,0,0,MG,SP
2018.27.0263,30/09/2018,2018,27,Bahia,Flamengo,0,0,BA,RJ
2018.27.0264,30/09/2018,2018,27,Palmeiras,Cruzeiro,3,1,SP,MG
2018.27.0265,30/09/2018,2018,27,Atlético-MG,Sport,5,2,MG,PE
2018.27.0266,30/09/2018,2018,27,Botafogo-RJ,São Paulo,2,2,RJ,SP
2018.27.0267,30/09/2018,2018,27,Santos,Athletico-PR,1,0,SP,PR
2018.27.0268,30/09/2018,2018,27,Internacional,Vitória,2,1,RS,BA
2018.27.0269,30/09/2018,2018,27,Ceará,Chapecoense,3,1,CE,SC
2018.27.0270,2/10/2018,2018,27,Paraná,Vasco,1,1,PR,RJ
2018.28.0271,5/10/2018,2018,28,Sport,Internacional,2,1,PE,RS
2018.28.0272,6/10/2018,2018,28,Corinthians,Flamengo,0,3,SP,RJ
2018.28.0273,6/10/2018,2018,28,Vitória,Santos,0,1,BA,SP
2018.28.0274,6/10/2018,2018,28,Athletico-PR,América-MG,4,0,PR,MG
2018.28.0275,6/10/2018,2018,28,Chapecoense,Atlético-MG,1,0,SC,MG
2018.28.0276,6/10/2018,2018,28,São Paulo,Palmeiras,0,2,SP,SP
2018.28.0277,7/10/2018,2018,28,Grêmio,Bahia,2,2,RS,BA
2018.28.0278,9/10/2018,2018,28,Fluminense,Paraná,4,0,RJ,PR
2018.28.0279,10/10/2018,2018,28,Botafogo-RJ,Vasco,1,1,RJ,RJ
2018.28.0280,24/10/2018,2018,28,Cruzeiro,Ceará,0,2,MG,CE
2018.29.0281,13/10/2018,2018,29,Flamengo,Fluminense,3,0,RJ,RJ
2018.29.0282,13/10/2018,2018,29,Santos,Corinthians,1,0,SP,SP
2018.29.0283,14/10/2018,2018,29,Bahia,Paraná,2,0,BA,PR
2018.29.0284,14/10/2018,2018,29,Chapecoense,Vitória,0,1,SC,BA
2018.29.0285,14/10/2018,2018,29,Vasco,Cruzeiro,2,0,RJ,MG
2018.29.0286,14/10/2018,2018,29,Palmeiras,Grêmio,2,0,SP,RS
2018.29.0287,14/10/2018,2018,29,Internacional,São Paulo,3,1,RS,SP
2018.29.0288,14/10/2018,2018,29,Atlético-MG,América-MG,0,0,MG,MG
2018.29.0289,14/10/2018,2018,29,Athletico-PR,Sport,4,0,PR,PE
2018.29.0290,16/10/2018,2018,29,Ceará,Botafogo-RJ,0,0,CE,RJ
2018.30.0291,20/10/2018,2018,30,América-MG,Grêmio,1,1,MG,RS
2018.30.0292,20/10/2018,2018,30,Botafogo-RJ,Bahia,0,1,RJ,BA
2018.30.0293,20/10/2018,2018,30,São Paulo,Athletico-PR,0,0,SP,PR
2018.30.0294,20/10/2018,2018,30,Sport,Vasco,2,1,PE,RJ
2018.30.0295,21/10/2018,2018,30,Vitória,Corinthians,2,2,BA,SP
2018.30.0296,21/10/2018,2018,30,Fluminense,Atlético-MG,1,0,RJ,MG
2018.30.0297,21/10/2018,2018,30,Palmeiras,Ceará,2,1,SP,CE
2018.30.0298,21/10/2018,2018,30,Cruzeiro,Chapecoense,3,0,MG,SC
2018.30.0299,21/10/2018,2018,30,Paraná,Flamengo,0,4,PR,RJ
2018.30.0300,23/10/2018,2018,30,Internacional,Santos,2,2,RS,SP
2018.31.0301,26/10/2018,2018,31,Vitória,São Paulo,0,1,BA,SP
2018.31.0302,27/10/2018,2018,31,Vasco,Internacional,1,1,RJ,RS
2018.31.0303,27/10/2018,2018,31,Santos,Fluminense,3,0,SP,RJ
2018.31.0304,27/10/2018,2018,31,Grêmio,Sport,3,4,RS,PE
2018.31.0305,27/10/2018,2018,31,Chapecoense,América-MG,1,0,SC,MG
2018.31.0306,27/10/2018,2018,31,Flamengo,Palmeiras,1,1,RJ,SP
2018.31.0307,27/10/2018,2018,31,Corinthians,Bahia,2,1,SP,BA
2018.31.0308,28/10/2018,2018,31,Cruzeiro,Paraná,3,1,MG,PR
2018.31.0309,28/10/2018,2018,31,Athletico-PR,Botafogo-RJ,2,1,PR,RJ
2018.31.0310,29/10/2018,2018,31,Ceará,Atlético-MG,2,1,CE,MG
2018.32.0311,3/11/2018,2018,32,Atlético-MG,Grêmio,0,1,MG,RS
2018.32.0312,3/11/2018,2018,32,Fluminense,Vasco,0,1,RJ,RJ
2018.32.0313,3/11/2018,2018,32,Palmeiras,Santos,3,2,SP,SP
2018.32.0314,4/11/2018,2018,32,Paraná,Vitória,1,1,PR,BA
